1552365_at,1552439_s_at,1552754_a_at,1552943_at,1553635_s_at,1555564_a_at,1555778_a_at,1555804_a_at,1556057_s_at,1556096_s_at,1556351_at,1557122_s_at,1557395_at,1557636_a_at,1558034_s_at,1562371_s_at,1565483_at,1565484_x_at,1568612_at,201291_s_at,201292_at,201890_at,201909_at,202018_s_at,202237_at,202409_at,202410_x_at,202437_s_at,202454_s_at,202508_s_at,202859_x_at,203000_at,203001_s_at,203131_at,203400_s_at,203797_at,203798_s_at,203819_s_at,203820_s_at,203854_at,203889_at,203998_s_at,203999_at,204187_at,204260_at,204298_s_at,204379_s_at,204409_s_at,204465_s_at,204584_at,204712_at,204846_at,204850_s_at,204851_s_at,204865_at,204932_at,204933_s_at,204955_at,205000_at,205113_at,205278_at,205347_s_at,205358_at,205363_at,205433_at,205471_s_at,205472_s_at,205549_at,205551_at,205578_at,205625_s_at,205626_s_at,205728_at,205737_at,205751_at,205923_at,205932_s_at,205989_s_at,206018_at,206135_at,206140_at,206157_at,206159_at,206163_at,206172_at,206190_at,206282_at,206349_at,206385_s_at,206456_at,206502_s_at,206552_s_at,206773_at,206785_s_at,206826_at,206898_at,206915_at,206935_at,type
7.987876943,6.970094463,5.330972912,8.259077271,11.26617132,10.38053095,7.751170324,11.03635313,6.168170588,5.101728794,9.003315776,6.579017584,10.26675001,9.345677014,8.159229554,11.05015439,6.955975646,6.938891706,4.27068626,8.100231564,9.381471555,8.689516678,12.65200378,12.37707962,11.40640523,13.89876231,11.28294668,9.042173496,4.144571924,6.472760767,8.456630293,5.748719443,5.665079012,8.014975308,7.438588436,9.255437784,7.00344183,7.934304717,8.244364818,11.33874379,6.865087228,5.255173988,7.848402566,12.17991367,7.945496632,8.203817553,9.823372524,7.766472957,6.537943683,5.435465528,8.847694179,10.88005145,5.0767422,4.953510604,11.58883478,10.65722303,11.37297342,8.194331598,10.39163869,5.504875049,5.028798798,8.662233784,4.769916916,11.73554544,6.029814618,10.01237066,7.800056531,11.85126367,5.948404188,9.958457143,6.753207949,6.770378286,7.935881328,5.536575125,9.044910186,12.52331019,13.78751941,4.468804748,5.239354999,4.782075208,5.130459099,7.370844143,10.56209736,9.346301213,4.953510604,4.761754559,4.657135581,11.73006746,8.415955048,9.703754601,4.5328738,3.697320646,10.97722319,4.429867161,5.25841626,4.871815976,4.337383217,4.320579716,0
8.098574962,5.446242526,9.829513939,4.772675071,5.23268281,7.605308951,11.19464315,5.475280642,9.355497499,5.852314152,5.928705511,9.083714331,5.130737107,3.081858183,7.067587427,5.348106648,12.25192373,11.98426272,9.142102032,7.857464088,9.00732206,8.889960438,11.80667612,9.514813281,8.643483744,8.284600164,7.110701714,6.36331443,7.019145603,12.37030148,7.264683352,10.99629363,10.44670992,9.222124602,10.55301313,11.87046115,9.244975428,9.04255345,9.411625544,9.086233938,12.07468618,9.369857365,11.15823359,7.517459527,9.221325048,4.834779637,11.24738324,7.933169085,9.986984427,8.324814179,5.381610624,8.386182797,8.55577202,7.986551706,4.441800378,7.47263741,7.495748659,11.85734535,8.991133548,9.197310603,10.49341357,6.144435862,11.30135236,10.43527709,10.97713366,6.600674787,5.017462817,8.532040737,9.105332537,4.614565058,6.353185731,6.007019575,9.581109741,9.29176728,9.337828921,8.080764645,8.549603072,5.612601012,11.11048234,5.185924315,7.302500415,9.698747771,5.035542838,7.896473335,10.64039114,6.202097948,9.353174744,9.554299023,9.672743264,7.380415506,9.132122789,11.34138246,7.991466476,5.337295247,12.49882755,8.422309504,8.67756798,9.196323701,1
10.04001551,7.83108787,6.334102464,10.90657532,11.18855286,10.61658904,5.558466821,9.825412429,5.771730528,4.786334681,6.867370674,6.949026297,9.161303245,10.35332552,11.23947827,10.69831353,10.89208531,10.62399263,4.263829506,5.837116402,6.481177693,6.806300517,12.05167468,7.890855782,11.30807764,12.72681162,8.784008554,9.829012718,7.005404084,8.709490325,8.271567316,5.93281287,6.121371268,9.067432941,7.056317857,8.990221035,6.780145639,5.85442142,7.225223356,11.14229117,8.315661361,5.453924154,6.759319189,11.15487608,6.646253403,7.731907221,10.32813057,8.140964556,6.435437459,5.764111884,5.866232204,11.89382869,6.029844236,5.054157346,11.26690585,11.81601419,11.08031367,8.024524691,10.32934932,5.642950506,5.961110615,7.376842975,7.08973119,10.72017379,7.89308937,8.734971689,6.734586237,10.98259174,6.29710029,9.042374517,12.41953798,12.4352544,5.074540993,6.086938974,7.782155081,11.87380646,12.99765903,4.595172828,5.290166659,5.012829428,4.714225811,6.771824557,11.18648749,8.160291046,5.785324991,8.24312489,5.296561151,11.12246897,6.990743725,5.233269625,5.175705446,3.595655487,11.4246748,5.220235065,9.925115693,4.41391448,5.929789995,6.972806421,0
9.098275613,11.81393583,11.26421627,5.17970608,5.768685785,10.61629228,7.276506404,5.783645022,5.830007873,4.616557006,4.021358859,9.03417039,3.506115793,3.844013136,7.366981194,4.969682037,10.06290414,9.62623873,4.976271435,6.99578346,8.368826921,7.732448992,11.95256138,11.36522854,7.460798251,9.929764047,7.418840224,8.154278411,10.84263767,10.83415715,6.547687313,7.443330282,6.484926397,13.24746352,13.18793305,8.066115078,5.774777513,6.702666432,7.759602521,11.3357631,12.68286565,4.991597445,7.460935513,6.069602873,9.562217146,5.679775431,9.595570957,8.63909856,6.809854933,5.943511837,9.049764603,8.224808,9.257091288,8.276655225,5.097154052,7.000446906,6.554645167,12.65804032,9.911399967,6.12094828,10.63314704,9.609694938,12.2948998,8.334012785,12.04573823,5.166630483,4.908082472,8.581110983,6.736411319,6.588649261,5.454845721,5.035268864,8.688258408,9.69028648,8.659673532,6.485260721,7.34401414,8.33400988,4.500899004,4.796023379,4.925681938,7.730829536,7.110380253,5.792461385,5.092459898,11.60103732,4.899422028,8.438656869,10.333991,3.779900125,5.247771867,3.493257381,10.07562185,9.680527654,13.03775407,12.23296555,10.48939451,5.89994465,4
10.27879458,7.92823728,5.967117189,7.853162564,9.439872191,11.22922552,6.311433321,8.802226528,5.729147686,4.534880776,8.961793188,6.346341313,8.522973074,7.051601333,12.53946077,7.404984853,6.480841799,7.054018003,3.805478693,6.55416693,6.963577254,7.503197422,12.55116586,12.95598064,13.09470887,10.44179845,7.34143215,11.5185417,6.189938463,7.808176466,11.7389463,8.462694445,8.018341706,10.46850211,7.169347775,7.195793024,4.992226898,6.970850071,7.787097328,11.90479653,8.641101971,5.246703072,6.633797281,11.66284368,7.583144673,9.702824642,11.48782659,8.24645086,6.957106165,5.739615364,11.37501422,12.63501873,6.864604319,6.165899436,4.449636635,9.818445268,10.99432966,10.46426525,9.418207943,5.432797664,5.524664481,8.487554296,6.572621431,10.81709424,7.216787677,9.402150049,7.11989529,10.54829068,6.222653341,9.090683768,10.93748942,11.14252232,4.906093337,6.397669477,7.248916085,11.16989163,12.87957947,4.494655801,4.397832555,4.893309809,4.875027356,11.05085814,10.29166078,7.205255977,9.980174156,5.794303156,4.164766407,10.16665867,6.480211632,6.579830423,7.118894155,3.429799301,12.27474751,4.58728646,10.4922765,6.093169781,6.197095612,7.912179351,0
4.281357015,5.106168729,9.107105699,4.907506233,5.166036878,7.247412264,6.13937292,5.533702024,12.28828698,9.658324703,5.080332493,8.982211236,4.032313089,4.327682354,5.023794789,4.207198741,6.858657174,6.626653422,8.058877798,10.63030679,12.0276427,11.36063789,7.605280703,5.854159884,7.967062479,11.43134665,8.241545644,9.202439826,5.322426554,11.29384089,7.505211412,12.5718227,12.72048673,11.26619768,7.345077818,8.111759903,5.897913514,9.605463785,10.50873708,9.187793908,12.44257183,8.500438109,10.9134309,9.108928223,11.24340476,6.052902884,4.964049047,3.059432261,11.26312784,9.732895264,5.270764856,6.787327627,12.45832525,12.31848179,5.120797542,4.694813153,4.806409164,8.339147631,4.457006173,5.951218581,5.456803348,12.97578904,11.5765559,4.288286467,10.68505215,10.69671055,8.196971138,6.388806524,11.42685761,5.20438511,5.723361317,5.635924108,7.945641731,9.129513331,11.99994878,12.15844371,8.898623045,4.764732668,4.624632169,11.53558544,9.192736114,10.67227116,5.801188634,12.35847504,4.607871422,6.178514276,11.52287634,4.873907151,9.569210922,4.435753557,12.91369062,5.648251218,7.660918304,4.590607384,6.078230272,5.307821581,3.902397331,8.065598397,2
9.042284229,12.24620407,11.16885418,3.929882844,5.029864447,10.25569223,8.425546219,5.362562929,6.379611117,4.56107189,4.113407825,9.257516575,4.175592828,3.152037308,6.366045335,4.340303741,5.97922888,5.035320614,4.315645408,4.949893165,4.85494256,4.361570314,7.024144955,8.070063849,7.745244112,9.545857591,7.00464153,9.305768266,10.6596604,11.34546688,5.940262851,7.315584945,6.933192958,13.54487941,13.09336659,7.799803749,5.585273051,5.370201657,4.636775423,11.35741753,13.01517118,5.916261359,6.96564552,6.907513865,9.821684452,5.429729478,10.49015991,3.040486422,7.170816124,4.901485946,7.671613066,8.893340408,10.22639871,10.72567085,5.187754633,6.718855696,7.405051383,11.54884944,4.162568216,5.846978863,10.89647181,9.491691327,12.66851789,9.731035612,12.35983587,5.245626516,4.626332421,9.785179424,4.976197817,5.273247826,4.452132854,4.903888199,4.214893691,9.80303482,8.793624588,6.643191948,7.817131169,10.7251493,6.513942602,5.394424509,5.398973252,6.027108302,6.857717348,7.331266854,5.52834341,12.92997416,3.989933649,9.032000686,10.95900301,4.361504301,4.964124711,3.256867743,10.2542752,10.65662418,13.22790193,10.80087483,11.27078795,5.065711292,4
10.61985266,5.320226719,4.77527991,4.492821785,5.281270442,10.87227677,12.09176139,5.803539603,6.35460379,5.015057856,3.712427526,6.821818592,5.671107974,5.147917046,7.681975955,4.983194664,11.14328521,10.73847836,6.079445823,9.435639648,10.23110471,9.884697124,7.107263172,13.35369303,10.62262145,8.536484867,6.808192725,10.88045143,6.164806317,8.618049135,9.664394803,10.22344056,9.719348184,7.835873437,8.543184341,9.038842205,7.16798928,8.78512728,9.660525061,11.5330058,10.10529635,6.70154791,9.085981977,6.470222235,9.296782684,6.66049893,6.533142071,3.415356391,8.145827472,7.400936797,4.662050214,8.580440711,8.534091282,7.72896,4.927187632,5.963751075,6.412585399,13.22419625,4.252232748,6.357181079,6.022173386,10.21443844,9.403494104,9.51549882,8.799974226,9.082080051,6.700280187,6.871294062,9.146327599,4.279352125,11.98227065,11.76097882,7.95765568,7.183730936,7.568647068,9.953026011,8.191195846,4.90319253,10.61026801,8.689849766,8.014282242,9.150372034,4.610612141,8.448288256,9.779473999,4.366086666,5.785929756,6.926056406,7.842518311,4.260536339,9.511660394,10.16777449,6.012888196,4.240813175,9.721455435,4.617489609,7.276131057,6.210630007,1
8.294376278,10.2283232,6.807069244,11.56515944,10.76184802,9.825233175,4.929512415,10.17265713,5.842021325,4.803870827,7.506403155,6.763445935,5.379719554,9.91206546,7.46919896,9.013846162,11.98164439,11.58668981,4.31071396,7.720359387,7.843821443,7.45524735,11.77976575,8.609674037,7.183041465,14.39652664,12.67876675,4.638435226,6.595780259,6.955702424,7.591377807,6.092344289,5.609901852,8.11711391,7.933856084,9.800842619,6.999896679,7.938775634,7.943459056,10.1199911,7.862873857,5.118258112,6.969936737,11.45334207,5.343346444,7.769412713,11.94300183,7.540334278,7.090502549,6.092043288,9.42060463,7.822888164,6.452970514,5.558558703,9.184277722,11.44402244,12.08198451,5.909156399,10.29460579,5.639614916,5.852098823,6.738002004,8.943680511,11.23429913,9.288650457,10.11978544,8.698975681,12.19979483,6.232912855,10.43834209,10.85028327,10.61800106,4.482138818,5.872605116,6.033494484,12.17925028,13.85489996,5.606362034,5.348708956,5.148694682,3.833648571,5.05814576,10.77136757,5.872968243,11.12069194,8.980371567,4.955133604,11.68167177,6.271055319,6.794097535,5.096612078,3.822554905,10.28158789,5.373399292,8.473097108,4.628431944,6.79064479,5.121972189,0
4.957423392,8.940987167,8.26964402,5.421767617,5.104005678,6.946192907,8.537735938,5.700619336,7.232685764,4.976544019,3.823991848,7.234210776,4.247552117,2.98565702,7.041427872,5.094478153,12.22971559,11.88927888,5.037194191,8.528026613,9.336866063,9.758830925,12.07447971,6.696656692,7.188390978,13.37687402,11.26222331,7.8414808,9.776978732,10.18596887,8.171406938,9.366361572,8.632752204,11.71975543,9.665315907,8.252876471,4.474363122,9.165215388,9.087694702,8.373739053,10.54117084,6.928166407,8.833363547,5.855224825,7.935603956,4.859626468,10.28140856,7.903978823,10.0414318,10.61314505,5.662553968,6.916073041,10.47747817,9.573377031,4.087739485,5.522659733,6.080853007,10.20282212,9.130043986,8.879027821,9.507961227,11.34152922,11.34040312,6.146170653,10.82072235,8.418832043,6.650654001,7.768766388,7.185258394,5.14825641,6.291704575,4.966720352,5.406636629,8.29792769,6.997651169,7.594968349,7.288406276,4.86054673,5.009469698,5.512816566,10.3891653,7.971661037,4.652807965,6.985868692,7.39623133,9.622529552,7.24388586,5.079426699,9.423583526,8.243354814,10.75528981,3.686361189,8.287940374,8.557208337,12.0356462,4.573141336,9.654573292,6.488226626,1
11.53041412,6.759363416,9.507459103,3.792891055,6.115960517,10.74107238,10.09204873,5.25507867,6.079473058,4.581648261,3.561129888,6.025705463,6.274055552,4.536992427,5.290583516,4.462954598,5.796760462,5.817510509,4.035926545,9.373584151,10.76428798,11.70261789,6.730264621,11.34628649,11.19203466,7.766089278,6.066245212,8.859201795,7.597392454,10.42626682,12.02747442,8.677906009,8.044541151,10.08782831,11.89703689,6.897264414,5.038944784,10.40270828,10.86659795,11.45989307,12.73268378,4.721502791,6.042769767,7.387246855,7.198023077,8.4789998,10.96599512,3.142782574,6.209403558,5.765159121,5.305291088,8.967386679,8.015512047,7.612245847,6.384212962,7.340628395,7.551902646,13.21519963,3.953458367,6.383343839,9.033995558,10.03568336,10.52520919,10.7222291,11.21151486,5.472664324,4.550489759,7.097947812,5.575854277,4.84279531,5.78922932,5.321253614,10.50887964,6.478809985,5.874796798,6.7455854,9.525781607,9.987205219,11.69473683,8.988663875,10.0964315,11.73744229,4.587904008,8.073710316,10.80128035,5.564718587,4.703523597,10.82425828,8.565434199,5.388595215,10.44253152,3.394212032,7.985975469,4.01061514,12.75497694,7.668872791,10.08973416,10.1690693,1
10.86780923,8.285990813,6.558304771,4.062050267,10.71729166,11.33922447,6.535826492,9.099418786,5.707782635,5.030677686,9.007469143,6.698636549,9.767923644,9.185833035,9.403928117,8.929453032,6.287276009,5.593075506,4.670439592,7.179517936,8.167146458,8.282570033,12.71069818,12.66741161,12.73261824,11.92479317,9.379985301,12.42984309,5.190575773,8.723622847,13.33890395,7.660815826,7.487700851,8.805814634,8.223122099,6.93499803,5.469746757,8.75871392,9.127210101,12.26490012,8.635089119,5.592140954,7.187981508,12.24969931,6.058040854,10.96478598,11.79712659,8.83086039,6.800245627,5.023054209,12.26258271,12.05773068,7.052900078,7.222719219,5.855743821,10.85466694,11.66458031,9.236102309,10.84717407,7.687238356,6.460122702,7.961666006,7.482685554,10.78517671,6.679306812,9.312412785,7.797647946,12.06748896,5.921129767,9.594945273,10.74592232,10.88510563,4.821444493,6.098630305,5.540132152,12.42523919,13.40149127,5.183931869,4.330187217,5.167141672,3.91275087,12.27555452,10.40702753,6.484322984,8.553101017,6.714778566,4.1022857,11.02472235,6.645537765,7.810840414,5.758560977,3.770507468,12.49443304,4.551713905,10.88086528,4.863637932,6.221492427,5.989291375,0
8.909494625,10.43033497,11.10274087,4.043788884,6.179670934,6.728265806,5.246850529,6.130999299,8.406893601,11.68095678,4.140481245,6.932103143,8.718583757,3.945953536,8.64223501,5.853638587,8.64073606,8.07805595,5.883689999,10.43105378,10.0506783,8.735735035,6.84646978,11.36550404,9.880389881,12.91016207,11.86758083,7.230651972,8.182264191,9.501935938,9.264474517,10.35124207,10.75302051,12.8644281,11.61993099,7.937253765,5.432327697,6.449285226,5.905383578,9.2584189,10.57993948,7.57185848,8.42260667,10.21101849,8.775094167,5.736504379,11.94877789,3.665173367,10.24431879,8.042961296,5.787194041,9.837405237,10.48617381,9.637820717,4.374273315,4.339436804,5.35334844,10.72821908,4.691776633,7.339803335,9.170871905,12.36267828,9.006719607,11.0823063,11.26484947,6.598966155,5.752396678,11.93807327,7.441856732,5.004273551,7.117225162,6.931170344,6.850553716,8.767666162,10.30356164,9.342466733,9.491152415,7.428006304,10.42278444,6.754503671,10.77298974,7.225227642,6.054089493,6.702323583,10.19485627,10.03846327,7.702726789,9.874024396,8.110165868,4.995650292,9.665855971,4.970449162,9.736272185,9.214317501,12.88970156,5.426491252,9.79772925,8.445428551,1
9.411788981,9.637427269,8.867620824,9.328312812,11.20952422,9.345592179,6.202196418,10.60612968,5.14351821,4.478624434,5.921042165,6.425165691,9.553516476,9.981235354,8.666713099,10.2882366,6.432020082,6.116109423,3.967057595,9.115799253,9.136636237,9.39703666,12.45597232,11.24734887,12.14225852,13.8055085,11.24613198,6.397995984,5.96886031,8.274315177,10.64243843,6.196727292,5.303104784,6.48544818,7.545401865,9.202641108,7.524566913,9.999132833,9.938671321,10.09138685,9.830579179,6.075519762,7.699938903,11.82196843,5.473531857,11.9305916,11.9391954,8.577040066,5.131627207,5.967722681,7.355783704,10.65703741,5.690046219,5.696191816,8.296714353,10.32695811,10.79739665,8.602087967,11.29856473,5.667334411,4.775378691,8.598179405,4.861809511,10.81506567,3.849338614,8.62487744,7.652782103,12.51421294,5.3743301,8.610582849,9.785579486,9.535989123,4.415961745,5.145435457,7.289977749,12.34614881,13.00512307,4.410705898,4.831895182,4.776267885,4.647941993,10.83221349,10.95411267,10.43345518,10.94568121,4.522701665,4.27862101,11.44425795,7.601029729,6.537319701,4.726692106,3.614119356,9.571980838,3.856103636,9.179220886,4.628643753,4.161639751,10.7442594,0
7.310842422,6.172893821,8.340568151,8.203951923,10.42811397,5.739065892,4.883184749,10.59580831,5.977431177,4.831362484,3.563593077,6.459066265,7.169316371,9.9710154,6.177252329,9.18342621,8.577783714,8.046263101,4.293829852,5.106013711,5.49492628,5.757444676,11.85909085,7.235897066,4.902014765,14.51080116,12.71386085,4.411366279,5.835807506,9.631124567,9.026256451,5.420933221,5.156020018,9.300518556,5.628380852,9.971678612,8.351548536,4.238848992,4.480333131,6.63360204,10.74600305,5.501512267,7.444147081,8.757816798,5.432457613,7.321448747,13.60538863,8.834736771,7.60486074,13.36979145,4.13193837,6.836175536,7.307581272,5.644131958,8.613136011,7.305981966,7.618498634,6.165296935,10.42001064,5.675305032,7.243932046,5.614043852,5.621659099,10.29746705,8.417394938,7.223836357,5.955346543,6.504166729,6.249948354,4.519851752,6.084781985,5.442761989,4.746833614,9.411779256,5.410677732,6.932806166,11.64037857,4.376375334,10.45721852,5.682036868,11.46506717,6.642617704,8.357010386,5.80524938,11.8504582,5.026041707,4.482197119,4.96266078,4.522321231,3.803383225,5.92229581,3.443259678,12.53790777,3.878301354,12.0033291,4.173346438,4.713158803,11.42583898,0
9.649663643,9.824718048,9.603924067,3.638484999,5.139725387,11.91048949,12.1357449,5.427359126,6.038778838,4.705116651,3.528229559,8.419942821,3.683848029,4.153775042,7.365931212,3.941995245,6.241559123,6.305945176,5.061523342,8.961455389,8.694483582,8.867491674,12.64436996,5.664468844,7.574141404,13.92618904,11.95663181,12.86758727,8.704660022,9.809430493,7.078548264,7.86872456,7.345922011,12.48131427,12.1495293,9.078233148,7.23391867,10.57635901,10.50448859,12.60846092,12.23507444,6.414920546,7.709683266,8.430555991,7.786832057,6.522142474,9.80829535,8.88123419,7.087585133,7.780962214,4.974293036,9.126023852,9.238835194,9.232777592,3.602088322,5.704128959,6.484449385,12.58899929,9.987129253,7.677503583,10.52785395,10.71709041,11.83382755,5.634943121,11.23669913,7.831094354,7.115038363,7.370702871,5.896016152,6.519758533,9.446333473,9.263591295,7.383365014,8.664158641,8.531990001,7.256940917,10.05279852,6.730203667,5.461515596,5.450018368,11.61676596,8.345106881,10.59303172,6.96308492,4.091298173,9.637416917,4.741251773,4.634582223,10.52116105,9.602467086,7.130269581,7.780189664,7.519129139,9.710600011,12.77552388,4.422865576,10.91200512,8.439912604,4
9.160015509,5.638824461,5.610549966,8.283361186,10.96772746,10.65036197,6.792349902,9.554909878,5.711243325,4.55766799,9.743152961,6.744594494,6.623293708,9.462993158,10.57466618,7.873258723,8.827656316,8.533043093,4.128981123,8.366564491,9.107989495,8.265088037,12.43667231,11.83574127,11.40334617,13.43586751,10.32777039,12.07103903,6.383449317,8.747051622,11.05687701,10.7946248,10.28978731,10.44947482,7.359509138,7.560139985,4.855630769,8.051819489,9.135572406,10.98242494,6.260702962,6.459675979,7.976648968,11.63300631,6.34259532,9.582439996,11.60515514,8.146834216,8.509522065,7.417420867,11.58942517,10.73676897,8.856579111,7.708268533,5.342925216,10.58659931,10.37039879,6.853913119,10.99041649,5.687048782,5.340468017,10.31846761,7.542348663,9.880036744,6.744016064,10.02528944,8.409829272,10.77404787,7.561936526,9.140346689,11.59031495,11.4156054,5.920945984,6.915044098,6.572039239,12.97739713,13.38435044,4.044714318,4.73693808,7.295311615,4.571670819,10.22562365,11.15340303,8.693437329,4.497981988,6.295594157,4.353903227,9.703516637,7.787016729,10.30830266,9.925111138,4.214768474,11.46492439,4.345830777,7.526520263,3.910614997,5.907868835,8.287870632,0
4.142267165,5.94127155,8.056176299,3.724372451,4.877554335,6.974516107,8.113398534,5.397343674,11.54538649,5.445994293,6.260647025,10.20098713,4.075623825,3.796552513,5.168130852,4.683812952,6.394431105,6.223162991,12.32669992,11.04762766,10.98382118,10.88813969,12.95733416,6.24184046,8.127872587,10.94448656,7.81512356,8.624014281,4.449495238,11.7741663,6.943792332,11.17160231,11.15245454,8.805258504,8.501497236,8.113721707,5.708990304,10.86407653,10.96907615,8.521128978,6.765792737,7.849866275,9.764900775,8.41171487,12.68244335,6.573631819,8.622182,9.256945263,11.30641343,10.23256503,4.956224771,6.451090207,10.96612083,11.01146587,4.230441326,5.045078192,5.521462034,8.834124969,11.32433226,12.03780137,7.44591601,11.22094974,11.25644095,5.395187693,6.255637419,8.583988761,7.490247929,8.773001377,11.39993224,8.637612235,8.039930228,8.616572666,9.15387078,7.910137347,5.419120453,13.40261363,8.622659511,4.401506018,10.98501159,9.822411691,10.20401421,5.692078169,5.930377367,11.74857366,4.173130638,5.02042374,10.44643164,9.744807329,9.002331316,9.890034191,11.8209648,12.72858819,6.47517539,3.996913399,6.006648987,4.331263448,4.204014281,7.77839275,2
8.992042808,8.664964983,4.621080109,9.646780723,10.28686481,12.56053572,5.717874569,10.6516646,5.731880644,4.680850307,3.43164261,6.607347659,10.57349506,9.180912425,10.72275037,10.03684109,11.72713433,11.05586217,4.326929984,6.694481542,6.776742455,7.378470402,12.17192539,13.196782,9.741489228,13.78990024,11.32814562,7.724093058,4.974212527,6.454589799,11.85140345,6.066317749,4.985314562,5.393030324,7.652464896,8.77656533,6.249997105,4.985553823,5.205601136,12.94096433,8.661127278,5.015764601,5.834265142,9.967308805,5.864032056,9.381195366,9.16547228,8.017075392,6.500079283,5.341087585,4.865793662,11.6611777,6.023464144,5.142500427,10.90603553,10.29540199,10.58797354,6.953727956,10.25476456,6.176223778,8.644672507,5.489558873,4.953469075,9.022413027,4.596022217,5.239700599,4.811921869,10.77887594,5.989731161,8.456821838,5.929087019,5.89686029,4.654860836,5.54331875,7.413116839,8.39266892,11.70033607,4.094950327,4.897930572,5.162159134,4.107148002,9.317920689,11.16544776,6.109639906,6.250793297,4.726816182,5.635245599,10.11653265,6.53609217,3.957244812,5.637914558,3.925526232,12.41315311,4.252088314,6.429991654,4.303543829,4.359860828,3.847627647,0
10.0169589,5.924496181,8.848151788,8.486214081,10.14773182,8.396407982,4.963239714,10.50178696,6.460438424,4.369627637,4.115673873,5.778868196,8.186103156,9.33060174,5.624038866,10.22249021,5.736176048,5.873593681,3.996140337,8.428761899,10.31941939,9.886121332,12.63385419,6.083443561,7.249168927,14.1824506,11.12819691,3.987306102,4.670597409,9.0781822,8.615223628,9.521895497,8.708570298,11.60143019,6.609921179,9.458618477,8.290693882,5.002416021,5.93346021,9.246223643,11.79065775,5.383489409,7.827588358,9.263371658,8.341171938,6.763099537,13.34614291,9.212278688,7.542886895,12.68629088,6.268663161,7.343132021,11.25026107,11.5033849,8.475084123,7.700728151,8.273437869,7.514765219,10.93005988,6.07452716,5.829059815,10.48183958,5.137269075,11.01393692,8.789008504,8.172509551,6.216114639,6.996761025,4.944012062,7.444034675,7.681092271,7.511544103,6.920309746,10.30265812,6.621134465,7.193464153,12.22270549,4.570992438,11.63649784,10.09907841,12.25564725,9.127097325,7.10297307,5.622876624,4.359250689,5.397516179,4.970869991,5.825169995,8.637574979,3.743627647,10.3488776,3.429649139,11.50066189,4.08374609,10.4471444,4.57043945,4.13481402,10.18222755,0
8.288110228,10.17712382,10.26188886,4.860191057,9.673143955,10.99386389,6.695943537,9.099769861,8.37608112,4.740226907,3.831558015,6.539438807,9.681033513,8.075105106,9.433259667,6.783128067,6.237136517,6.329069346,4.181100053,8.294109467,10.2637674,9.997575026,12.84989242,14.30416253,12.68024484,11.90140423,8.276883113,9.544364159,9.346042157,10.1975911,12.59530797,7.273611779,6.443873053,12.00852685,12.206658,7.310331364,5.292754422,8.990076099,9.848907965,11.60988058,11.65769095,4.935055287,7.915945807,8.181280853,8.665166367,10.52939029,9.643946106,9.248181314,7.853698541,9.979062499,9.777079316,12.86205399,10.05021063,10.03604412,8.171204777,7.087178676,7.218829949,10.69344659,11.39065866,5.573218582,8.790659249,10.92580179,11.87999687,10.51512807,11.12647366,6.780762057,4.97950718,10.35454173,5.429971697,5.625220344,7.764394131,7.870972645,7.50994407,8.846969009,9.210270974,8.062324332,10.37557016,6.121833991,8.268233959,7.506258103,9.190403514,12.49561245,5.760728807,6.197845894,11.78533959,8.825562552,7.071170791,5.05027834,8.815866923,3.906866824,8.296131127,3.545245636,10.63450733,9.431335773,12.57955067,6.819104094,9.549942405,7.829207348,1
6.573425889,5.65175657,10.04826051,5.858815397,6.462309679,5.313612131,5.151616168,5.413453186,6.378526688,8.658964811,6.723719602,9.292720928,4.880927837,3.916954599,7.902146843,6.202057797,8.489305521,8.111207869,9.953051787,4.701042025,4.580385514,5.354088424,11.91135031,10.52419877,8.476922518,9.501478018,7.555652427,8.002609836,9.938943556,11.94345871,7.068454759,11.50188874,12.11187587,8.089146385,13.79076005,11.72991967,7.801447538,6.853653294,6.361665748,7.934803536,11.93606182,8.927924512,11.46928162,10.77674892,9.98709378,4.914472489,12.68799535,8.132558172,11.42867326,10.63270237,7.915154484,8.149564874,8.548665891,8.51314977,4.308926798,5.463326452,5.646386505,11.81344869,10.65615916,12.49895083,9.673760094,6.763249993,10.76508654,10.67399229,9.50870033,6.401433006,6.29619021,10.59637881,10.39589654,5.252170218,11.30696853,11.37411417,8.40486093,9.786751537,11.32024059,9.968306034,9.923730598,10.71366578,4.291090683,10.85370189,5.574076428,5.213501943,6.299835726,6.93469586,7.835247579,5.192232121,5.218090347,10.98451743,11.00387145,6.010791494,7.041680569,10.56164361,6.674535309,5.818790579,13.02694203,8.377472432,9.689318064,7.530773677,3
